Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Estonia,939,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.914985175,7.359262699,6.138476808,5.453023185,5.963834359,5.114433505,4.778991359,5.69731216,5.622998945,5.061983546,4.548806195,4.404030213,3.663581464,4.486818785,7.038099468,6.550273184,5.913256866,9.515703613,9.934868159,10.37135518,9.741013046
Ethiopia,644,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.65802,8.3805,8.6172,8.44235,7.98688,11.3601,14.1073,14.8761,16.4576,17.9575,18.9458,31.5722,50.5182,57.2357,67.7593,70.117,78.4484,85.3067,87.4856,87.962,95.1889,92.7606,92.4435,136.8883135,150.6786573,142.3417998,128.9595617,77.43301976,86.01023304,94.25579532,93.63260064,97.32475753,107.3669613,112.7213279,103.1041126,78.23878453,69.94993034,46.38899611,41.38743856,37.55909936,40.52983968,43.98289819,36.92504864,42.4149874,46.3024499,56.05038767
Euro area,163,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.03858567,73.22167977,72.52154119,71.36415114,70.56738695,68.03288816,66.92276498,66.77700651,67.99434526,68.30413842,69.03581687,67.14168298,64.9035904,68.50535234,78.32272543,84.06249346,86.66888879,91.25043759,93.34464254,94.25403561,92.49098699
Fiji,819,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.96302,8.13766,8.67327,11.8536,12.5964,13.1968,13.6968,17.0319,16.5818,17.0152,20.968,23.4612,27.873,31.3816,28.5413,30.6198,29.5648,34.6645,35.5881,30.8935,38.28279653,38.53249989,46.97476437,47.9516161,51.58284688,52.39452885,52.86059973,58.63907049,39.68028678,35.42605809,40.0002399,44.45162962,46.99757952,48.58843457,48.24224576,47.65190273,57.91206075,49.87641235,51.4167661,55.7970111,56.15828962,52.6320455,51.68057194,49.50625752,47.74053245,48.08786437
Finland,172,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9044586,10.3699422,8.127572016,6.379310345,19.41111111,21.3986014,14.13211679,12.01118012,10.60960452,12.71157895,11.34029851,11.40691244,12.59646018,10.65217391,10.76776557,11.40981132,12.73791667,15.22159624,16.14837209,15.18484848,12.95708812,11.51272727,10.29438944,9.670868347,8.756623377,15.07032086,38.94382284,51.29020716,55.70714286,61.23594306,71.16448203,58.56541096,47.83972603,,25.29268293,,22.6142596,13.96135266,14.11042945,12.57743363,10.64356436,10.56756757,10.89344262,11.62878788,10.50704225,,5.063774537,5.271508777,5.973586128,7.051230513,,,,8.160731679,8.024301601,6.229294124,5.297744395,4.583167357,3.726279383,2.549443956,1.716682291,1.981465016,2.286632955,3.008087479,4.946380379,,,11.69873874,14.02503112,15.60218809,15.41514932,16.10635518,16.73075776,17.96204199,16.83130082,14.54673785,13.84775315,21.87780005,39.25519965,54.10829986,56.11806581,55.14732741,55.31844013,52.2476476,46.86248775,44.00857213,42.48611121,40.94657186,40.16953382,42.73829081,42.64782902,39.93746464,38.05948533,33.99267408,32.65374243,41.69602164,47.11912935,48.50428001,52.88818477,55.42822542,59.30089549,62.51356258
France,132,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.55337671,95.50518705,90.13181517,96.9720875,105.0826669,112.5713862,113.9339725,117.0591469,116.3846182,109.584689,104.0381219,103.9213083,106.6683571,110.2456485,109.3523114,114.4605637,105.1353977,98.94890858,93.88191629,92.27655921,91.74124435,98.07870617,95.18704212,89.62569051,92.10567521,92.4350376,85.21153978,77.85477686,81.37759203,81.9530685,79.57642809,72.56691834,66.61567228,66.34687521,,,,,,,169.5650934,237.0345998,235.8843712,216.8214605,192.4059313,197.1868761,144.6581791,157.4967324,142.2848391,138.607668,143.8385072,161.0238131,172.6912675,,,,,,,,,,,,,,,,,44.33598184,39.98039216,33.872,32.8707483,35,34.37037037,33.2716763,32.98963731,32.59722222,32.02008032,31.47565543,28.4983165,26.3126935,23.61495845,22.1654321,19.59242762,17.58799172,15.30592734,16.05132743,15.83089431,14.38801712,21.01532567,20.06192661,17.70642202,15.82585278,15.42018779,16.08746556,15.10429082,14.98832891,,,20.76295589,21.9671548,25.27417204,26.59248548,28.98620161,30.5847794,31.17915912,33.5300008,33.48238302,34.27498036,35.41379542,36.29529164,40.01439075,46.29903762,49.61457249,55.80558497,59.68465785,61.09688176,61.04023032,60.22047226,58.65469874,58.15635988,60.07806762,64.21006475,65.73686549,67.20738068,64.44834986,64.40454959,68.06122705,78.99879166,81.69704891,85.20922806,89.58138969,92.39543582,95.34272539,96.14114946
Indonesia,536,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.06814508,27.65767187,30.33531304,21.9637931,17.25746421,16.4301,18.5635,23.1409,23.5199,27.9834,38.2506,49.7269,45.5592,42.5207,40.8214,39.2185,42.6187,40.3682,36.9595,32.0244,27.5393,26.4111,72.5266,95.8935,87.43729874,73.70211495,62.33938104,55.64269163,51.3281725,42.61172721,35.84773409,32.33333335,30.25203746,26.48312574,24.52458272,23.10601775,22.96039749,24.84670758,24.69548664,27.30426092
Iran,429,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7073,16.3565,14.4989,14.2642,7.01206,9.27467,7.33352,9.23049,,,36.9904,46.0243,45.34,35.3395,9.23339,10.2021,44.1823,46.3087,59.7018,56.3741,42.2231,33.4728,25.6177,24.098,45.6642,35.1822,28.4175,22.9759,25.3595,21.3317,12.16125744,12.00518537,21.78889402,19.60908648,16.69904841,13.56209107,12.4599298,12.0273335,9.287002225,10.42496983,12.1745472,8.874724536,17.39538617,15.40213248,15.62961506,15.90351872
Iraq,433,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6656264,226.4065051,157.9093836,120.7552181,75.45068085,87.3750997,53.53258586,40.71914675,34.78179943,31.15252815,33.53047453,61.39508277
Ireland,178,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.93184634,,,,23.34572491,,,31.42857143,31.25802311,31.22629583,37.41620963,36.18090452,33.36750384,33.61111111,30.79154579,29.35382191,27.13821725,26.57004831,,,28.65663164,38.73278237,,,,52.8219697,55.353902,58.24686941,60.53356282,,61.15805947,44.85497196,44.33068279,44.5030311,45.16999717,43.07077128,44.64327193,47.74202072,47.06036162,44.73287428,42.5830358,41.65115244,39.84786545,37.34366055,35.0932525,43.4501873,48.33699973,51.69616429,49.15133787,50.64866048,54.95455855,56.05939131,59.80037032,63.76958015,71.06516514,75.0483414,76.13785127,86.21909674,87.08618841,84.76627458,77.37487777,93.18064657,94.5523532,91.55400341,94.11902314,88.67326092,82.12342279,73.51946665,64.32872517,53.58452605,48.49922583,37.77606216,35.49518934,32.12444518,30.93818919,29.627346,27.35356468,24.80788427,25.00830666,44.34196778,61.6762127,86.29939446,109.6128734,119.4772238,119.4712806,105.2469455,78.67638723
Israel,436,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9272,62.1391,79.758,85.0903,97.4141,141.955,133.559,155.511,154.317,,,260.4568924,283.9573935,198.987447,162.4667617,143.2264721,145.3565375,147.4115001,138.2521353,123.6577191,119.6294844,118.3033956,110.1848328,102.1999969,100.0999985,99.40000153,100.9000015,94.80000305,84.40000153,88.90000153,96.59999847,92.97883441,91.30781631,88.15179665,80.09077557,73.04470986,71.87276543,74.59316111,70.68691512,68.82301051,68.32917103,66.95395434,66.01879527,64.08230499
Jamaica,343,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.04845529,16.17630854,17.33417801,19.07430757,20.46572779,22.7696968,22.04385622,14.1568,15.6335,15.5838,20.9365,24.2802,30.3765,47.064,48.0243,57.9372,83.3183,87.7836,100.602,104.967,127.854,158.71,181.281,169.587,157.858,132.711,112.771,91.3148,88.2025,109.392,79.6154,72.5896,,69.46337824,69.37803489,74.82216319,85.62157747,93.68706361,110.6518966,122.2390716,128.6452546,123.233608,122.2268735,121.0698207,118.2491214,128.8942041,145.2124531,144.3491908,142.6241974,147.8571542,142.809406,139.422469,122.055739
Japan,158,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.33518519,10.17490566,46.7956778,42.55716695,32.87752957,34.01609823,30.99836272,32.15387701,32.06507042,32.55195155,30.60186104,31.2265,31.29046455,29.68475751,27.23068063,26.06401515,24.11115013,24.70168889,22.37376775,24.37428999,26.39555412,24.62995198,21.52503832,18.83559708,21.87411409,21.48980944,22.88752013,23.04375246,22.89729228,35.62734478,68.53391699,70.47434888,61.58268768,60.88186405,70.13859788,70.83671338,61.44163119,57.6176791,53.59094355,55.92484171,53.24946904,43.30961288,33.43332169,27.49580201,22.58294829,25.58140413,29.09224103,29.55044629,33.8370075,33.14850411,33.37742392,35.22692958,36.73785675,39.06188053,40.37951001,49.40634657,56.33600639,60.65329295,62.20576252,62.40303088,62.89633082,63.49655056,57.01047981,66.88860897,71.23225524,78.69516702,93.07369922,105.089918,133.358865,203.9535629,,55.97911392,27.54980901,19.67021755,18.88251852,14.03615404,11.85641073,13.19939326,12.06426648,11.91082876,12.29615371,10.36773532,8.769615242,9.079416805,9.016118587,8.034980756,6.062952387,5.735480635,4.516306627,4.438237877,5.232810015,6.706165662,8.221281332,8.709909549,11.96331465,11.94552348,14.17732116,18.38354253,18.10735552,18.86839469,23.86756243,29.06877907,35.11553464,41.69126692,47.58743227,50.6270889,55.29435488,59.25828996,64.83288609,66.34359531,66.66757005,69.92806243,72.45577885,70.35179908,67.2988076,67.04342764,66.49051227,71.22104713,77.26712926,86.21761052,95.07028905,102.2941203,109.1043683,121.6322112,135.6094466,143.7784882,153.6345354,163.9919102,169.5718212,180.6568817,186.4363578,185.9972725,183.0123562,191.8121432,210.2468361,215.8212046,231.6293548,238.0145566,244.4774055,249.1137391,247.9758642
Jordan,439,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9082851,24.60526,32.64463,35.07092,38.29032,35.18135,36.03211,37.18464,37.45562,41.46341,38.03262,36.75424,38.07483,,,,,,,,,219.7341171,200.6309528,149.7486901,136.9502908,126.287147,114.9383452,113.8292786,106.6460638,109.7083888,108.0125829,100.4790226,124.1741297,116.3046906,104.0952685,100.7147017,100.2680708,87.99846246,90.30235442,60.24441804,64.77545201,67.11329823,70.72850239,80.71783398,86.67751801,89.04939881,93.39065749
Kazakhstan,916,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8596,23.9957,21.4719,12.7035,17.9699,20.4608,27.171,25.3097,18.7304,17.59186841,14.96249301,11.39156808,8.099485489,6.667330633,5.873624692,6.765878075,10.22702941,10.68273525,9.767869948,11.68137839,12.23335545,14.11254807,21.88523737
Kenya,664,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.37111111,15.39591837,12.9671875,12.12816901,13.44225352,12.85853659,13.47727273,12.67291667,13.69423077,13.92521739,13.29140625,13.49305556,14.07321429,13.07684729,13.09285714,13.76735395,,,25.39,25.9637,30.6676,35.8318,34.7792,34.0652,38.3821,41.6533,48.3512,45.0952,44.519,50.0263,57.3056,54.8082,82.085,75.9158,69.3557,60.7854,50.5542,54.42915027,53.66986781,52.2303435,56.21840002,61.84422047,60.1327398,53.79514227,48.34301811,43.97505449,38.37237712,41.4690127,41.09477867,44.40316558,43.04943277,41.69449195,41.49329189,46.66633448,51.32722416
Kiribati,826,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18359197,4.581357982,7.091006794,7.341486952,9.353556321,13.69322705,15.03827886,15.03376964,13.42022987,12.78516612,11.19262836,13.23929113,11.85099387,15.39567544,11.77615209,11.24767138,11.9835174,10.53447969,11.51694316,9.96926436,12.63580291,9.527720918,8.623123886,8.223778731,7.523243294,8.209342102,8.400936586,23.08120892
Korea,542,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.88504988,,13.6926318,13.37350336,13.04465129,9.214985003,6.566691792,6.14482148,4.443523113,3.736912784,2.756707827,2.6312362,,11.2708,16.1874,15.9147,16.5465,18.8766,17.0722,18.3766,16.8175,14.1031,16.9634,18.8612,21.2851,20.464,20.726,21.4646,18.9868,16.5558,13.5183,10.385,8.40282,7.80629,7.70514,7.54453,7.69814,7.10565,6.82168,10.24509422,14.66838288,16.74796577,17.11401429,17.70153356,17.55127609,20.4491122,23.25106209,26.95941812,29.27194798,28.6508282,28.16190101,31.3802685,30.82549861,31.51083931,32.12681982,33.75749548,35.87620122,37.88871555
Kosovo,967,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.67388796,24.8134275,21.20167568,6.129945999,15.62811338,13.87995929,15.91516878,16.21612434,16.71744244,19.0367413
Kuwait,443,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003909,0.024819,0.064069,0.114924,0.176803,0.318607,0.367066,0.472743,0.513835,0.610515,2.5103,5.12552,16.5203,18.6907,18.7593,23.074,28.9307,43.7512,38.9363,,203.3640629,121.8479892,113.0016906,114.3344362,91.27836637,59.10750558,59.19835964,59.49752943,50.82297493,35.42931814,36.42993674,32.3329225,24.61486105,18.61633483,14.13652373,10.57019885,11.83239329,9.570450113,11.04577581,11.3398908,8.547414747,6.788721136,6.498265636,7.485688981,11.17392901
Kyrgyz Republic,917,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.8216,51.6617,58.2161,71.3531,101.744,98.9165,91.4302,97.1821,91.5027,86.7424,75.3131,72.49889511,56.80480724,48.45833451,58.06650435,59.72638131,49.38038602,48.97496477,46.10242559,52.30346522,66.03567009
Lao P.D.R.,544,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.845,202.609,180.903,161.502,147.822,134.728,118.458,119.802,129.838,187.631,169.809,142.566,140.235,144.897,100.2080726,90.02110313,82.18300641,68.37461922,62.45094683,58.4679547,62.75631575,58.70576565,54.5278565,58.13480495,57.01840696,61.24787397,61.85866722
Latvia,941,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.59054,11.7507,10.6586,10.3313,10.0135,15.8917,15.0179,15.8554,16.5159,16.3234,16.0428,11.8159,9.181356699,7.237842781,16.18667749,32.49182255,40.33973319,37.59375261,36.85881572,35.90944563,38.5884925,34.94382899
Lebanon,446,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.75055,4.8928,3.92772,5.14639,,,22.0642,17.468,22.4823,25.9266,33.5323,43.789,125.136,131.909,107.694,84.7155,80.7373,35.2535,,,98.51878,66.26634,50.98494,50.78625,69.5,78.63889,98.95735,102.6655,113.6919,135.4763,146.1062584,160.9130589,160.9472724,169.0298818,171.18349,180.6989934,185.187994,171.0233433,163.0921431,145.5657492,138.390925,133.8878406,130.8027858,133.3600813,133.3565944,138.4073582
Belgium,124,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.14640759,31.76561465,33.51951693,38.26171875,39.22735346,42.01802229,47.30597015,45.89841878,44.77584204,43.20341581,41.91881147,43.07563728,45.48856104,46.85165191,48.11259001,50.03370787,50.18478261,50.60631939,53.96476684,49.08868386,45.70517241,48.02247191,49.93756504,51.29934775,50.33914729,49.41546487,45.73994153,45.67743687,46.18868432,50.38553539,48.10859964,46.90867981,44.04122497,43.51313648,,,,,,,,,,,128.5434505,,,115.1672199,,,79.1287218,,,98.34615385,95.72268245,92.73060201,83.74502297,67.7940184,64.72653374,73.14415385,,173.4454348,,225.1430909,,,131.1652577,118.2775229,72.4280236,72.64697406,70.15875706,62.32009804,,65.34157044,69.67920561,68.1833698,65.26324435,62.61528046,66.34299424,69.56350093,69.37635727,67.82112211,65.43148148,60.80488506,57.33316195,,55.57688938,54.08139059,54.52361377,51.58767241,47.49187,45.7677,44.84331,42.38252,38.84301,39.83973,40.06854,42.93782,45.96645,49.43217,,,98.79428581,109.3581111,113.6460177,118.3806729,123.617981,128.1379615,128.5926671,,125.5582869,126.9261518,128.5069062,134.0684973,132.0673259,130.181701,127.4795385,122.6676009,117.4026449,113.5714196,107.7785081,106.4833739,103.386581,98.36360608,94.02515723,91.96763722,91.03810941,87.02121333,92.52853777,99.56359447,99.71035372,102.3369962,104.1154016,105.1862227,106.5680506,106.0524124
Belize,339,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.673,16.9029,27.3554,29.077,33.7412,40.8971,48.7032,58.7121,56.6617,68.7913,62.1356,55.9649,47.0106,43.4641,39.836,41.5408,41.7012,41.2487,41.8344,47.1614,50.8198,52.3025,55.77516231,52.316249,75.81208898,87.33477342,95.01589222,109.3440248,103.374166,102.4364919,95.652096,91.64933944,83.84444283,91.90491981,88.26441508,83.50303149,78.97127102,79.37704354,77.56073552,82.08197729
Benin,638,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.24926,6.71175,5.40691,5.5806,6.94668,10.0633,12.2307,14.0762,15.1086,22.655,23.066,40.1198,61.6116,73.4661,65.3321,70.3424,64.7664,67.2731,64.9535,84.5068,75.049,72.9511,67.7143,70.1946,101.261,75.9676,68.4734,68.2124,65.6747,64.2278,65.1978,64.2249,63.3439,51.5995,47.8114,42.2605,17.2415,,25.02022264,25.62204735,28.70150637,29.87612673,26.82200478,25.41555681,30.87358322,39.29939973
Bhutan,514,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.722066541,3.493476712,3.058173544,12.05395433,15.22485076,,14.41813729,25.25695005,48.19957685,58.72431128,44.83399405,,46.4149,41.8291,42.578,39.4016,49.7357,47.3141,47.0284,54.23547049,59.78388668,74.61957424,78.61638688,84.53936957,80.44285523,67.09702808,60.78370133,61.97202756,57.93817031,66.36244978,76.28068619,93.64183012,93.77111281,94.80080152
